Customer_ID,Age,Income,Gender,Region,Marketing_Channel,Campaign_Type,Device_Type,Ad_Spend,Website_Visits,Email_Clicks,Time_on_Site_Minutes,Past_Purchases,Discount_Offered,Purchased
2367,63,31239.77,Female,North,Social Media,Brand Awareness,Desktop,228.17,12,1,7.64,2,20,1
2368,21,37933.1,Female,West,Social Media,Brand Awareness,Desktop,210.43,9,1,2.22,1,10,0
2369,55,65044.17,Male,West,Social Media,Brand Awareness,Desktop,193.15,10,4,3.21,1,0,0
2370,36,48944.56,Male,North,Search Ads,Product Launch,Mobile,279.63,7,3,2.63,1,0,0
2371,23,75850.87,Male,South,Email,Seasonal Promo,Desktop,115.88,6,2,6.81,3,5,0
2372,51,74502.11,Female,South,Email,Seasonal Promo,Tablet,128.91,9,2,4.31,0,5,0
2373,35,70787.53,Male,West,Display Ads,Brand Awareness,Mobile,116.46,12,5,5.34,2,0,1
2374,30,87296.58,Female,South,Search Ads,Product Launch,Desktop,260.08,15,1,5.66,3,10,1
2375,58,58753.66,Female,East,Display Ads,Product Launch,Tablet,225.74,9,2,6.18,2,10,0
2376,40,69733.23,Female,East,Search Ads,Seasonal Promo,Tablet,131.46,14,4,3.17,3,5,1
2377,36,51233.99,Female,West,Email,Seasonal Promo,Tablet,193.85,11,4,3.75,3,15,1
2378,62,96785.55,Male,South,Social Media,Product Launch,Tablet,198.62,9,3,4.14,2,10,0
2379,28,89754.5,Male,West,Search Ads,Seasonal Promo,Tablet,89.54,14,2,6.86,2,5,0
2380,18,60178.21,Male,East,Email,Brand Awareness,Desktop,209.41,4,2,5.05,2,0,0
2381,41,65798.79,Male,East,Email,Seasonal Promo,Tablet,141.12,9,2,7.88,3,5,0
2382,24,80389.46,Male,East,Email,Product Launch,Mobile,235.33,10,4,2.37,1,0,0
2383,42,57792.91,Female,North,Social Media,Brand Awareness,Desktop,142.65,3,5,6.28,0,5,0
2384,38,50150.64,Female,East,Email,Product Launch,Desktop,210.96,9,7,5.92,4,10,1
2385,32,73109.85,Female,South,Display Ads,Seasonal Promo,Tablet,264.73,14,4,5.01,4,5,1
2386,18,61176.59,Female,North,Email,Seasonal Promo,Tablet,248.73,10,4,3.82,2,15,1
2387,29,62744.92,Male,East,Email,Brand Awareness,Desktop,225.36,7,3,4.39,2,20,1
2388,24,47485.93,Female,South,Search Ads,Brand Awareness,Mobile,195.93,8,2,6.18,4,0,0
2389,32,34234.92,Female,East,Search Ads,Brand Awareness,Desktop,124.99,10,2,4.6,5,15,1
2390,38,63542.14,Female,South,Search Ads,Brand Awareness,Desktop,178.05,5,3,3.69,0,10,0
2391,36,73574.43,Female,South,Email,Seasonal Promo,Tablet,188.7,9,5,6.47,2,10,0
2392,46,56612.9,Female,East,Email,Product Launch,Mobile,185.11,9,4,5.22,2,0,0
2393,42,81546.44,Female,East,Display Ads,Seasonal Promo,Tablet,123.32,9,2,8.36,2,10,0
2394,50,49441.26,Male,North,Social Media,Seasonal Promo,Tablet,221.72,9,4,4.2,3,0,0
2395,66,44179.43,Male,East,Email,Brand Awareness,Tablet,140.95,11,4,6.99,1,10,1
2396,49,58991.55,Female,South,Social Media,Brand Awareness,Tablet,277.31,8,2,5.33,3,5,0
2397,66,58761.11,Female,West,Email,Product Launch,Mobile,207.4,5,3,6.55,3,15,0
2398,52,71549.53,Female,North,Social Media,Product Launch,Tablet,248.96,9,3,4.01,4,0,0
2399,61,48375.56,Female,South,Search Ads,Seasonal Promo,Tablet,247.93,12,3,3.81,1,20,1
2400,55,80521.41,Female,South,Email,Product Launch,Mobile,303.9,9,3,7.71,0,15,1
2401,43,89503.75,Male,West,Display Ads,Brand Awareness,Desktop,209.09,13,1,5.66,3,20,1
2402,28,59412.84,Male,East,Social Media,Brand Awareness,Tablet,180.5,19,3,5.04,2,15,1
2403,52,78745.66,Female,South,Search Ads,Brand Awareness,Desktop,181.46,12,2,2.37,5,0,0
2404,25,44152.54,Male,West,Display Ads,Seasonal Promo,Tablet,274.81,7,5,3.9,0,10,0
2405,63,76128.32,Female,West,Search Ads,Product Launch,Tablet,133.99,8,3,3.08,2,5,0
2406,31,75709.15,Female,East,Email,Brand Awareness,Mobile,156.09,7,2,6.05,1,10,0
2407,27,72951.56,Male,West,Display Ads,Seasonal Promo,Mobile,211.85,10,3,5.63,2,10,0
2408,19,59766.55,Male,West,Social Media,Seasonal Promo,Desktop,192.36,11,3,5.88,0,15,1
2409,63,15686.27,Male,West,Social Media,Seasonal Promo,Tablet,248.38,12,2,6.18,3,0,0
2410,26,50374.09,Male,West,Display Ads,Product Launch,Mobile,133.07,11,4,6.12,2,20,1
2411,20,50611.26,Female,West,Social Media,Product Launch,Tablet,196.65,10,5,7.5,1,20,1
2412,38,45326.18,Male,West,Search Ads,Product Launch,Tablet,190.65,5,3,4.89,1,0,0
2413,43,61833.65,Male,South,Display Ads,Seasonal Promo,Desktop,146.39,12,4,5.62,2,15,1
2414,25,53715.55,Male,North,Social Media,Seasonal Promo,Tablet,243.93,7,2,5.69,3,5,0
2415,65,47630.82,Female,East,Search Ads,Product Launch,Mobile,195.41,7,3,6.37,7,5,0
2416,19,44118,Female,North,Social Media,Brand Awareness,Desktop,193.3,8,1,6.09,2,20,0
2417,23,49267.31,Female,East,Search Ads,Product Launch,Mobile,158.76,15,2,5.1,2,0,1
2418,45,76822.49,Male,North,Email,Seasonal Promo,Desktop,181.51,13,2,2.95,2,0,0
2419,46,50084.62,Male,East,Search Ads,Seasonal Promo,Desktop,148.92,12,4,3.69,5,10,1
2420,43,52275.92,Male,West,Social Media,Seasonal Promo,Tablet,243.19,10,1,4.82,3,0,0
2421,42,53149.54,Female,North,Search Ads,Seasonal Promo,Desktop,251.64,14,2,5.04,6,20,1
2422,29,65084.9,Male,North,Social Media,Seasonal Promo,Desktop,284,9,1,5.54,2,0,0
2423,22,66843.74,Male,East,Display Ads,Seasonal Promo,Tablet,221.7,9,3,4.48,3,15,0
2424,51,14330.15,Female,East,Display Ads,Product Launch,Desktop,183.04,9,3,7.42,5,10,0
2425,65,75324.53,Male,South,Email,Seasonal Promo,Desktop,176.55,11,4,5.37,2,20,1
2426,54,81545.52,Male,West,Search Ads,Seasonal Promo,Mobile,224.53,8,2,0.99,4,20,0
2427,32,44247.2,Male,West,Email,Seasonal Promo,Mobile,210.04,7,5,4.39,3,10,0
2428,61,45415.53,Male,South,Display Ads,Seasonal Promo,Tablet,191.29,4,1,4.31,3,15,0
2429,53,53246.2,Female,East,Search Ads,Seasonal Promo,Desktop,186.9,12,5,5.61,4,0,1
2430,32,48659.94,Female,West,Search Ads,Brand Awareness,Tablet,258.56,11,5,5.05,4,20,1
2431,60,63358.9,Female,East,Email,Product Launch,Tablet,178.41,8,3,5.41,6,5,0
2432,65,30802.12,Male,West,Email,Product Launch,Tablet,267.33,10,3,7.53,4,15,1
2433,40,43231.09,Male,North,Search Ads,Brand Awareness,Mobile,209.11,6,1,5.63,1,20,0
2434,23,83087.96,Female,North,Search Ads,Brand Awareness,Tablet,181.61,6,3,11.7,1,0,0
2435,63,46076.7,Male,West,Search Ads,Seasonal Promo,Desktop,160.74,11,3,6.89,2,10,0
2436,67,78651.42,Female,West,Email,Product Launch,Mobile,192.27,6,4,4.95,1,20,0
2437,61,65330.07,Female,West,Social Media,Product Launch,Mobile,225.17,4,3,5.89,1,10,0
2438,60,32860.98,Male,South,Display Ads,Brand Awareness,Mobile,181.15,10,3,9.26,2,20,1
2439,62,69529.94,Female,West,Display Ads,Product Launch,Desktop,242.52,10,3,1.91,1,5,0
2440,38,58234.99,Female,South,Email,Product Launch,Tablet,178.65,6,3,6.91,2,15,0
2441,40,53167.99,Female,South,Search Ads,Seasonal Promo,Tablet,193.76,9,1,7.55,2,10,0
2442,60,63674.36,Female,North,Display Ads,Seasonal Promo,Mobile,135.67,7,4,3.4,4,5,0
2443,33,67119.5,Female,West,Display Ads,Seasonal Promo,Mobile,227.97,14,3,3.92,1,10,1
2444,64,70613.88,Female,North,Display Ads,Product Launch,Tablet,186.64,7,3,4.05,4,5,0
2445,32,77673.79,Male,North,Display Ads,Product Launch,Desktop,278.94,11,1,8.4,4,5,0
2446,42,66122.04,Female,South,Search Ads,Seasonal Promo,Mobile,235.24,15,2,5.27,0,20,1
2447,53,39365.49,Female,East,Email,Seasonal Promo,Mobile,204.22,12,4,3.51,3,0,1
2448,28,52895.32,Male,South,Search Ads,Product Launch,Desktop,261.26,8,0,1.6,1,5,0
2449,68,104145.73,Male,North,Search Ads,Product Launch,Mobile,220.26,7,5,6.96,2,0,0
2450,32,70867.37,Female,South,Display Ads,Brand Awareness,Desktop,250.41,8,4,5.25,1,10,0
2451,21,95539.31,Male,South,Display Ads,Seasonal Promo,Tablet,156.88,10,2,7.01,1,10,0
2452,38,80931.51,Male,South,Search Ads,Seasonal Promo,Tablet,223.06,16,1,5.71,0,15,1
2453,30,63627.03,Female,West,Search Ads,Seasonal Promo,Mobile,225.14,14,4,7.74,2,10,1
2454,39,64521.11,Male,South,Search Ads,Product Launch,Tablet,122.76,5,4,1.46,0,0,0
2455,36,59451.3,Female,North,Social Media,Product Launch,Desktop,275.33,13,5,6.33,1,0,1
2456,51,33932.93,Female,South,Display Ads,Brand Awareness,Mobile,141.98,10,2,5.49,2,20,1
2457,31,60270.71,Female,West,Email,Brand Awareness,Desktop,135.05,15,2,4.23,0,0,1
2458,21,78160.12,Female,North,Email,Seasonal Promo,Tablet,57.57,9,4,5.67,2,5,0
2459,65,51005.4,Male,South,Email,Brand Awareness,Tablet,223.69,13,2,4.24,1,5,0
2460,69,66179.29,Female,North,Social Media,Product Launch,Tablet,117.85,5,1,5.29,3,15,0
2461,63,72773.87,Male,West,Social Media,Brand Awareness,Mobile,174.15,11,5,2.94,3,20,1
2462,44,46354.79,Male,East,Email,Brand Awareness,Desktop,241.89,13,5,6.11,0,0,1
2463,46,53230.46,Female,West,Email,Product Launch,Mobile,209.6,11,1,6.4,2,0,0
2464,64,44731.33,Female,West,Email,Seasonal Promo,Tablet,168.82,5,3,7.02,2,5,0
2465,45,47667.52,Male,North,Search Ads,Seasonal Promo,Tablet,120.47,8,3,2.42,0,0,0
2466,52,40685.92,Female,North,Display Ads,Brand Awareness,Mobile,194.62,7,5,2.24,1,10,0
2467,25,46493.27,Female,East,Social Media,Product Launch,Desktop,242.76,5,3,2.89,1,10,0
2468,33,81291.84,Female,East,Social Media,Product Launch,Tablet,235.04,16,6,7.9,4,15,1
2469,59,46267.84,Male,East,Search Ads,Brand Awareness,Desktop,289.34,9,1,4.73,3,15,0
2470,53,61896.89,Male,West,Social Media,Seasonal Promo,Tablet,167.33,16,4,5.7,2,0,1
2471,47,52456.97,Male,West,Email,Seasonal Promo,Mobile,134.15,12,5,6.78,1,5,1
2472,35,77682.99,Male,East,Social Media,Seasonal Promo,Tablet,215.5,10,2,3.41,1,0,0
2473,19,79667.43,Female,East,Search Ads,Product Launch,Mobile,210.57,12,4,5.3,4,10,1
2474,66,72961.05,Female,East,Display Ads,Product Launch,Mobile,199.76,12,3,3.14,2,0,0
2475,30,64592.02,Male,South,Email,Product Launch,Mobile,162.68,9,1,2.02,3,0,0
2476,21,56534.11,Male,South,Social Media,Seasonal Promo,Tablet,67.33,22,2,6.92,2,5,1
2477,43,42121.88,Male,East,Email,Brand Awareness,Desktop,149.67,13,1,4.79,1,10,0
2478,42,89152.93,Male,West,Display Ads,Product Launch,Desktop,227.85,4,4,6.15,2,15,0
2479,47,48604.9,Male,North,Social Media,Product Launch,Tablet,214.2,12,5,6.91,1,5,1
2480,28,69954.7,Female,West,Email,Brand Awareness,Mobile,248.26,11,7,2.72,0,15,1
2481,24,75893.48,Male,North,Search Ads,Seasonal Promo,Desktop,217.26,7,3,3.9,2,15,0
2482,48,51670.79,Male,East,Search Ads,Product Launch,Desktop,236.8,11,2,8.32,1,10,0
2483,61,75570.19,Female,South,Display Ads,Seasonal Promo,Tablet,238.24,11,3,5.93,2,10,1
2484,27,71463.2,Female,South,Display Ads,Product Launch,Mobile,201.02,12,2,2.75,1,10,0
2485,56,85919.46,Female,North,Display Ads,Product Launch,Desktop,201.37,10,2,3.4,3,0,0
2486,30,52959.8,Male,East,Social Media,Brand Awareness,Tablet,54.56,10,3,3.56,5,20,1
2487,48,40712.04,Female,South,Display Ads,Brand Awareness,Tablet,167.17,11,1,5.49,3,5,0
2488,24,52417.65,Male,East,Social Media,Brand Awareness,Mobile,169.33,15,3,5.08,2,15,1
2489,66,63132.8,Male,East,Email,Brand Awareness,Tablet,194.56,5,1,6.9,1,15,0
2490,59,60873.19,Female,North,Search Ads,Seasonal Promo,Mobile,153.48,9,3,6.18,2,15,1
2491,59,54098.43,Male,East,Email,Seasonal Promo,Desktop,246.88,15,5,3.28,3,15,1
2492,53,31362.04,Male,East,Search Ads,Seasonal Promo,Tablet,155.92,12,3,7.87,4,5,1
2493,37,67057.24,Female,North,Display Ads,Brand Awareness,Desktop,255.12,13,3,5.82,2,20,1
2494,21,89585.17,Female,South,Email,Product Launch,Mobile,151.94,6,3,8.79,3,20,0
2495,24,66963.77,Female,West,Email,Seasonal Promo,Mobile,169.81,7,3,3.48,0,5,0
2496,18,69137.03,Female,East,Display Ads,Brand Awareness,Mobile,166.01,10,1,0.84,2,20,0
2497,61,68586.68,Female,North,Email,Brand Awareness,Tablet,175.19,8,2,6.04,5,15,0
2498,62,65955.7,Female,South,Social Media,Brand Awareness,Tablet,258.93,7,4,4.53,3,0,0
2499,59,73974.99,Female,East,Search Ads,Seasonal Promo,Tablet,183.65,11,1,5.93,2,10,0
2500,64,65930.61,Female,West,Display Ads,Product Launch,Desktop,184.92,14,3,4.64,3,5,1
2501,30,55309.84,Female,South,Social Media,Seasonal Promo,Desktop,162.91,12,3,7.43,4,20,1
2502,39,48060.17,Female,North,Social Media,Brand Awareness,Tablet,187.01,13,2,4.59,1,15,1
2503,38,56265.4,Male,East,Display Ads,Brand Awareness,Desktop,210.82,8,3,5.62,1,0,0
2504,39,64711.94,Male,North,Email,Brand Awareness,Mobile,189.24,7,1,6.23,2,15,0
2505,45,55258.76,Male,West,Search Ads,Seasonal Promo,Tablet,192.49,14,2,5.41,3,0,0
2506,26,64715.08,Female,West,Social Media,Product Launch,Mobile,250.8,14,2,6.42,2,0,0
2507,43,66587.25,Male,North,Email,Seasonal Promo,Mobile,213.68,9,2,5.85,0,15,0
2508,26,72497.69,Male,East,Display Ads,Brand Awareness,Mobile,142.46,14,3,4.95,4,20,1
2509,32,79241.92,Male,North,Display Ads,Brand Awareness,Desktop,195.74,14,6,5.8,1,5,1
2510,27,61170.11,Male,South,Search Ads,Brand Awareness,Mobile,173.08,12,4,4.82,2,15,1
2511,41,40383.35,Male,North,Display Ads,Seasonal Promo,Desktop,226.05,12,2,4.33,5,15,1
2512,59,54823.44,Female,West,Search Ads,Seasonal Promo,Mobile,205.15,11,3,6.05,3,20,1
2513,25,60660.94,Female,East,Display Ads,Seasonal Promo,Tablet,256.52,7,3,9.67,2,5,0
2514,41,32463.47,Female,East,Display Ads,Brand Awareness,Mobile,163,8,1,5.62,1,5,0
2515,33,80829.97,Male,West,Social Media,Seasonal Promo,Mobile,190.38,17,2,5.42,2,0,1
2516,66,62135.67,Male,West,Email,Product Launch,Tablet,146.79,10,5,3.8,1,10,0
2517,43,65720.29,Female,South,Social Media,Product Launch,Desktop,197.91,7,2,4.7,5,10,0
2518,44,80482.9,Female,West,Search Ads,Product Launch,Tablet,123.17,8,4,4.34,1,5,0
2519,54,50547.86,Female,West,Social Media,Seasonal Promo,Mobile,216.07,6,4,6.32,2,10,0
2520,21,68610.63,Male,West,Display Ads,Brand Awareness,Mobile,197.23,9,1,5.31,2,15,0
2521,67,58352.04,Female,East,Display Ads,Brand Awareness,Desktop,207.76,12,6,8.13,3,15,1
2522,41,57238.7,Female,West,Email,Brand Awareness,Mobile,239.41,12,0,3.11,2,10,0
2523,36,48417.11,Female,North,Search Ads,Brand Awareness,Mobile,211.24,10,2,4.5,2,20,1
2524,53,84984.05,Female,North,Display Ads,Brand Awareness,Desktop,136.16,10,2,3.95,2,0,0
2525,56,54367.5,Female,East,Email,Seasonal Promo,Desktop,172.21,6,3,0.15,1,0,0
2526,27,70491.96,Male,South,Email,Product Launch,Desktop,195.99,5,2,2.45,1,5,0
2527,42,31874.89,Male,South,Display Ads,Seasonal Promo,Desktop,183.6,7,1,4.48,3,20,0
2528,35,77699.83,Female,East,Display Ads,Brand Awareness,Mobile,189.7,9,2,5.35,3,10,0
2529,36,75783.17,Male,North,Search Ads,Seasonal Promo,Desktop,281.07,13,4,5.48,3,0,1
2530,53,61461.51,Female,East,Email,Seasonal Promo,Desktop,205.02,10,1,6.03,4,5,0
2531,27,56595.86,Female,West,Email,Seasonal Promo,Mobile,219.11,8,1,2.8,0,0,0
2532,50,66000,Male,East,Email,Brand Awareness,Desktop,99.56,5,1,3.78,0,15,0
2533,67,94331.86,Male,South,Search Ads,Brand Awareness,Mobile,237.3,6,4,6.86,1,10,0
2534,22,33551.45,Male,North,Email,Brand Awareness,Desktop,342.6,7,1,7.17,1,15,0
2535,64,71730.41,Male,South,Social Media,Seasonal Promo,Desktop,267.28,14,3,6.96,1,5,1
2536,66,46325.74,Female,South,Social Media,Seasonal Promo,Tablet,177.99,10,6,5.53,3,20,1
2537,52,59701.22,Male,North,Email,Product Launch,Mobile,314.05,9,2,1.85,4,20,1
2538,61,56281.8,Female,West,Social Media,Product Launch,Desktop,201.37,10,4,7.58,3,5,0
2539,51,53575.23,Female,North,Social Media,Brand Awareness,Tablet,215.33,8,3,3.24,2,20,0
2540,50,59843.02,Female,North,Search Ads,Product Launch,Tablet,186.63,5,3,6.58,2,10,0
2541,38,42987.43,Female,East,Email,Brand Awareness,Mobile,185.33,10,3,4.15,1,0,0
2542,34,75437.71,Female,North,Search Ads,Brand Awareness,Tablet,87.6,12,1,5.21,1,15,0
2543,39,33087.85,Male,East,Email,Seasonal Promo,Mobile,239.37,9,3,3.41,2,0,0
2544,65,68096.47,Female,South,Display Ads,Product Launch,Tablet,185.15,15,1,4.72,3,15,1
2545,54,55101.96,Male,North,Social Media,Brand Awareness,Mobile,190.6,9,5,2.85,2,0,0
2546,32,42436.13,Female,West,Search Ads,Brand Awareness,Desktop,213.67,7,2,3.22,5,10,0
2547,52,63035.75,Male,East,Search Ads,Product Launch,Mobile,179.27,12,3,3.87,1,10,1
2548,45,36645.73,Male,East,Display Ads,Product Launch,Tablet,213.19,12,4,1.28,0,10,1
2549,24,60595.71,Female,West,Display Ads,Product Launch,Mobile,260.15,13,2,3.52,0,15,0
2550,49,38656.85,Female,East,Social Media,Product Launch,Desktop,220.24,9,8,2.18,1,10,1
2551,28,66919.08,Male,East,Social Media,Product Launch,Desktop,192.33,13,1,2.98,1,5,0
2552,27,46134.64,Female,West,Email,Product Launch,Tablet,193.83,13,2,2.83,4,0,0
2553,26,53235.09,Female,South,Email,Product Launch,Tablet,210.03,12,3,7.83,3,5,0
2554,31,64409.24,Male,North,Display Ads,Brand Awareness,Tablet,158.39,14,1,2.16,5,5,0
2555,30,48411.87,Male,North,Social Media,Seasonal Promo,Desktop,210.39,8,8,5.16,3,10,1
2556,42,59130.54,Female,North,Social Media,Brand Awareness,Desktop,234.23,13,4,5.83,5,5,1
2557,19,37292.54,Female,North,Display Ads,Brand Awareness,Tablet,204.38,5,4,4.62,5,5,0
2558,52,69463.13,Female,North,Display Ads,Seasonal Promo,Desktop,178.79,8,3,6.45,2,0,0
2559,24,86473.71,Female,North,Search Ads,Seasonal Promo,Desktop,185.64,13,1,3.98,3,15,1
2560,38,101883.13,Male,East,Display Ads,Seasonal Promo,Tablet,232.61,7,2,5.29,0,0,0
2561,35,61367.52,Male,North,Search Ads,Product Launch,Desktop,144.99,10,5,4.83,5,0,1
2562,20,71823.06,Female,East,Email,Product Launch,Tablet,159.18,8,3,3.98,1,15,0
2563,59,33290.61,Male,West,Display Ads,Product Launch,Desktop,119.65,4,3,6.18,3,15,0
2564,56,82541.01,Male,South,Display Ads,Brand Awareness,Mobile,201.7,8,2,4.86,2,5,0
2565,58,71643.43,Male,East,Display Ads,Seasonal Promo,Mobile,243.09,8,3,4.63,3,0,0
2566,66,52741,Male,South,Search Ads,Seasonal Promo,Desktop,266.57,6,2,2.45,1,20,0
2567,28,78557.71,Male,West,Display Ads,Brand Awareness,Desktop,277.43,12,3,4.26,1,10,0
2568,56,56182.86,Male,North,Display Ads,Product Launch,Mobile,165.48,11,3,4.68,4,0,0
2569,41,53129.62,Male,South,Social Media,Seasonal Promo,Tablet,212.5,12,4,7.8,2,5,1
2570,63,67130.02,Female,South,Social Media,Brand Awareness,Tablet,179.88,8,4,3.92,2,5,0
2571,36,44049.68,Female,West,Social Media,Product Launch,Mobile,282.38,6,3,6.7,4,10,0
2572,21,75324.37,Male,West,Display Ads,Brand Awareness,Tablet,265.17,12,4,4.79,3,10,1
2573,43,44160.15,Male,West,Social Media,Product Launch,Tablet,208.4,9,4,2.98,2,15,1
2574,55,44249.18,Male,East,Email,Brand Awareness,Mobile,169.03,11,1,7.56,1,0,0
2575,59,46354.65,Male,East,Social Media,Product Launch,Mobile,27.6,13,2,5.2,2,10,1
2576,49,71392.5,Male,South,Display Ads,Brand Awareness,Desktop,128.32,6,4,3.43,5,5,0
2577,56,50748.37,Female,West,Social Media,Brand Awareness,Mobile,107.39,16,3,6.32,2,20,1
2578,62,39780.06,Male,South,Social Media,Brand Awareness,Mobile,127.69,12,1,8.03,0,10,0
2579,63,50914.8,Female,North,Social Media,Brand Awareness,Tablet,293.94,10,5,2.55,4,5,1
2580,53,59519.36,Female,West,Email,Seasonal Promo,Tablet,135.25,6,7,6.66,3,0,0
2581,57,42285.41,Male,East,Email,Seasonal Promo,Desktop,146.95,13,2,2.18,3,10,1
2582,54,42724.78,Male,West,Search Ads,Seasonal Promo,Tablet,153.97,9,2,1.54,0,5,0
2583,50,91669.45,Male,South,Display Ads,Seasonal Promo,Tablet,329.93,13,4,2.21,3,20,1
2584,53,47091.52,Female,East,Email,Brand Awareness,Tablet,196.88,13,4,4.57,3,10,1
2585,20,55154.36,Female,North,Email,Seasonal Promo,Mobile,249.71,10,4,5.76,2,20,1
2586,26,54491.44,Female,North,Email,Seasonal Promo,Tablet,208.77,9,5,4.01,2,15,1
2587,25,53679.65,Male,South,Display Ads,Brand Awareness,Mobile,100.78,11,3,2.86,2,0,0
2588,50,69320.2,Male,West,Search Ads,Seasonal Promo,Tablet,276.63,7,3,5.65,0,10,0
2589,23,74222.14,Male,North,Display Ads,Seasonal Promo,Mobile,220.05,6,3,5.36,2,5,0
2590,58,55410.68,Male,South,Social Media,Product Launch,Tablet,193.91,11,1,5,3,20,1
2591,56,41452.83,Male,East,Search Ads,Seasonal Promo,Desktop,288.01,10,3,6.74,1,5,0
2592,21,79116.6,Male,East,Social Media,Product Launch,Desktop,182.67,9,4,5.11,5,0,0
2593,30,58569.88,Female,South,Email,Seasonal Promo,Desktop,192.78,6,1,7.59,3,10,0
2594,66,85954.83,Female,West,Display Ads,Brand Awareness,Tablet,182.74,11,2,0.86,2,20,1
2595,19,26316.21,Male,West,Social Media,Seasonal Promo,Desktop,253.81,12,1,2.34,2,20,1
2596,22,62931.05,Male,West,Search Ads,Brand Awareness,Mobile,240.69,8,4,6.9,1,0,0
2597,61,88779.1,Female,West,Social Media,Seasonal Promo,Desktop,213.93,14,5,1.14,2,20,1
2598,44,54701.04,Female,South,Social Media,Seasonal Promo,Desktop,147.41,13,3,6.72,1,20,1
2599,49,56617.6,Female,South,Email,Brand Awareness,Desktop,181.49,15,8,7.19,1,15,1
2600,38,64432.68,Male,East,Social Media,Brand Awareness,Desktop,147.4,9,6,4.23,1,10,1
2601,25,51618.06,Female,East,Social Media,Brand Awareness,Mobile,258.02,4,2,5.88,2,5,0
2602,55,55318.92,Female,West,Email,Brand Awareness,Desktop,121.26,9,4,4.84,1,10,0
2603,25,54932.77,Female,North,Search Ads,Product Launch,Tablet,279.72,13,3,5.57,3,10,1
2604,67,50588.69,Female,North,Email,Product Launch,Desktop,264.38,8,6,1.76,1,0,0
2605,20,78432.85,Female,East,Social Media,Brand Awareness,Tablet,154.07,10,2,6.51,1,15,0
2606,61,66916.17,Male,East,Display Ads,Product Launch,Tablet,179.18,14,5,3.85,4,0,1
2607,20,63759.42,Male,South,Email,Seasonal Promo,Desktop,164.38,10,1,2.67,3,15,0
2608,39,72128.57,Female,East,Email,Seasonal Promo,Desktop,221.51,16,4,1.57,2,15,1
2609,23,56034.66,Male,East,Social Media,Seasonal Promo,Tablet,270.62,11,5,4.54,3,20,1
2610,19,48386.94,Male,West,Display Ads,Product Launch,Mobile,259.28,13,5,4.17,0,15,1
2611,40,50960.64,Female,North,Search Ads,Product Launch,Mobile,178.35,12,5,4.37,4,5,1
2612,61,60026.75,Male,North,Display Ads,Seasonal Promo,Desktop,262.74,13,7,4.11,1,5,1
2613,19,44111.82,Male,South,Email,Brand Awareness,Mobile,258.59,12,2,2.7,1,20,1
2614,55,52496.08,Female,North,Display Ads,Seasonal Promo,Mobile,190.56,11,2,8.09,3,10,0
2615,34,52258.25,Female,West,Search Ads,Product Launch,Desktop,199.53,12,5,4.38,2,10,1
2616,52,91868.34,Male,West,Display Ads,Seasonal Promo,Tablet,277.09,10,5,6.88,2,20,1
2617,51,18392.78,Male,South,Display Ads,Seasonal Promo,Tablet,252.92,16,3,3.18,2,15,1
2618,40,57305.7,Male,East,Display Ads,Product Launch,Mobile,261.24,11,4,10.39,1,15,1
2619,47,85885.41,Female,East,Email,Product Launch,Tablet,329.27,9,1,6.49,0,20,0
